,Date,Open,High,Low,Close,Volume
0,25-Jan-17,829.62,835.77,825.06,835.67,1627304
1,24-Jan-17,822.3,825.9,817.82,823.87,1474010
2,23-Jan-17,807.25,820.87,803.74,819.31,1963628
3,20-Jan-17,806.91,806.91,801.69,805.02,1670045
4,19-Jan-17,805.12,809.48,801.8,802.18,919325
5,18-Jan-17,805.81,806.2,800.99,806.07,1294407
6,17-Jan-17,807.08,807.14,800.37,804.61,1362115
